business_id,business_name,city,state,business_avg_stars,categories
p2J__JQ_mN5lVd7iGXYgGA,Toups South,New Orleans,LA,4.0,"Nightlife, Restaurants, Bars, Southern, American (New), Cocktail Bars"
WTac09yyrmBDc5uvExV4yw,Parkshore Grill,Saint Petersburg,FL,4.0,"Caterers, American (New), Food, Seafood, American (Traditional), Restaurants, Event Planning & Services, Steakhouses"
6EPPtwJR1kdIfHiCjzCzuw,The Harbor Restaurant,Santa Barbara,CA,3.5,"Seafood, Restaurants, American (Traditional)"
MnAn9IDCGMTXFqUqJ5P53Q,Giovanni's Pizza,Santa Barbara,CA,3.5,"Pizza, Restaurants, Sandwiches, Italian"
nOkQBfsA8YYGYI-CmaK1KQ,Stacked Pickle - Fishers 37,Fishers,IN,2.5,"Bars, Sports Bars, Restaurants, Nightlife, American (Traditional), Chicken Wings, Burgers"
vNrFILL7SNflYMw9DSXCeg,Ixca,Indianapolis,IN,4.5,"Mexican, Restaurants"
i5yYuvXqksv6HMPylfIxJg,Wooden Bear Brewing,Fishers,IN,4.0,"Restaurants, Food, Pizza, Breweries, Chicken Wings"
WYVfBAH5GMWp2REVIAt30w,Star Sushi And Thai,Fishers,IN,4.5,"Restaurants, Sushi Bars, Japanese, Thai"
ylF-GW5UJzBGlmJKosiY6A,Coal Pizza Company,Indianapolis,IN,3.0,"Restaurants, Pizza"
nmWOrJHm5qSYzhZINwqXqg,Popeyes Louisiana Kitchen,Metairie,LA,2.5,"Restaurants, American (New), American (Traditional), Chicken Wings, Fast Food"
HDnaNdHEZpQMYXo-ZHHG9g,Deanie’s Seafood,Metairie,LA,3.0,"Restaurants, Specialty Food, Seafood, Food, Seafood Markets, Cajun/Creole, American (Traditional), Caterers, Event Planning & Services"
MqFQqNhMRaizyVRwsea6EA,Bratz Y'all!,New Orleans,LA,4.5,"German, Restaurants, Bakeries, Beer Gardens, Food, Nightlife"
tkehxQ-wmJk7xZ_op1r1nQ,Panda King,Gretna,LA,3.5,"Restaurants, Chinese"
YUtYV7iXqiUX19gFBiy9SQ,R & O Restaurant,Metairie,LA,3.5,"Sandwiches, Restaurants, Pizza, Cajun/Creole"
T1PhKyr6hsR-JbvfKUAbHQ,Come Back Inn,Metairie,LA,3.5,"Restaurants, American (Traditional), Cajun/Creole, American (New)"
eecMvAxl9Yuf729oJj8JwQ,Thanh Trúc Bistro,Kenner,LA,3.0,"Restaurants, Food, Vietnamese, Bakeries"
dTWlXxBotTogKu6OddCnyQ,Big EZ Seafood & Oyster,Kenner,LA,4.0,"Cajun/Creole, Restaurants, Seafood"
pEcuY1DDejLZAj-Y4lnZkg,Pho Bang Restaurant,Metairie,LA,3.5,"Restaurants, Vietnamese, Korean"
RddG_iqsIhcnBG8vLqc_-A,Hot & Cold,Nashville,TN,4.0,"Coffee & Tea, Desserts, Food, Gluten-Free, Shaved Ice, Restaurants, Ice Cream & Frozen Yogurt"
wNwNaaoMsaObsCwCENhs_A,Ken's Sushi Japanese Restaurant,Nashville,TN,3.5,"Restaurants, Event Planning & Services, Japanese, Party & Event Planning, Sushi Bars"
dD2p903p8lU0IgXT3OFluA,Edgehill Cafe,Nashville,TN,3.5,"Breakfast & Brunch, Restaurants, Food, Cafes, Coffee & Tea, American (Traditional), Sandwiches"
Mdj5GGI5Zu1ETkNFnojDZQ,Best Wok Chinese,Nashville,TN,3.5,"Restaurants, Chinese"
a-gkPi0KFpRNGiJfJ8ARAg,Miel Restaurant,Nashville,TN,4.5,"Breakfast & Brunch, American (New), Venues & Event Spaces, Event Planning & Services, Bars, Cocktail Bars, Nightlife, Restaurants, French"
DwxMfYlv9L7HQEwCaiw2Xw,Golden Coast Chinese Restaurant,Nashville,TN,2.5,"Chinese, Restaurants"
rDg7qsQwE55xxJiU65_N7A,1808 Grille,Nashville,TN,4.0,"Restaurants, American (New), Bars, Nightlife, Lounges"
pXMm5R9QEfGc_3w3RvZRxw,Sloco,Nashville,TN,3.5,"Sandwiches, Restaurants"
U39eiGXwlUOYnnUy5o46xA,Anne's Cakes,Nashville,TN,5.0,"Desserts, Food, Bakeries, Restaurants"
cDZPH0ZkHf2SMCqhrKUI2g,Smoke Et Al,Nashville,TN,4.0,"Southern, Barbeque, Food, Food Trucks, Street Vendors, Event Planning & Services, Caterers, Restaurants, American (New)"
xdpMd5zgtnigfU02w6Fs_w,Perl,Nashville,TN,4.0,"Breakfast & Brunch, Event Planning & Services, Restaurants, Caterers, Cafes, American (New)"
gYeqbVXu13UcMZcp6cS-Bw,Park Cafe,Nashville,TN,4.0,"American (New), Food, Tapas/Small Plates, Salad, Restaurants, Desserts"
zEx7aJ4BFOGizSv39DgOaA,Fujiyama,Nashville,TN,3.5,"Japanese, Sushi Bars, Restaurants"
jZd462wsUBOIB60UEjUOsw,Barista Parlor,Nashville,TN,3.5,"Coffee & Tea, Food, Restaurants, Breakfast & Brunch"
OwAX9v-cn1kXptUmt2oIaw,Bella Nashville,Nashville,TN,4.5,"Pizza, Bakeries, Food, Restaurants"
McE_Yj6-dfRmh3RR3hfVsg,Cottage Cafe,Nashville,TN,4.5,"Restaurants, Cafes, Gluten-Free, Sandwiches"
ai9OgENCC63Hw7VYWRkV2Q,The Stone Fox,Nashville,TN,3.5,"Breakfast & Brunch, Caterers, Event Planning & Services, Pubs, Bars, Nightlife, Music Venues, Restaurants, Arts & Entertainment"
EDjEVzmoQVHzboFqC-M6Ew,Local Taco,Nashville,TN,3.0,"Food, Tex-Mex, Restaurants, Mexican, Breakfast & Brunch"
Llu8_Lx2DFthmr99_eiOLA,Wei Hong Bakery & Restaurant,Saint Louis,MO,4.0,"Bakeries, Chinese, Restaurants, Food"
rifxI1dZRqMWrPWbKSdvyw,Jumpin' Jupiter,Maplewood,MO,3.0,"Bars, Music Venues, Restaurants, Nightlife, American (New), Karaoke, Arts & Entertainment"
X7YBx8CybmIPymZ0ThCmng,Ninth Street Deli at Howards,Saint Louis,MO,4.5,"Restaurants, Sandwiches, Bars, American (New), Food, Breakfast & Brunch, Delis, Nightlife, American (Traditional)"
lUibr06avmSFjpXcBR1c7g,Soulard's Restaurant & Bar,Saint Louis,MO,3.5,"Bars, American (Traditional), Restaurants, Breakfast & Brunch, Nightlife"
1P_mGUY1PyPq7_ZabrzpBw,Carmine's Steakhouse,Saint Louis,MO,4.0,"Italian, Restaurants, Steakhouses"
GUFYF1MAMVIB-xo0yprEGQ,Asia Gourmet,Saint Louis,MO,3.5,"Restaurants, Asian Fusion, Chinese"
LTTRaIO-p4zjvXtw9zm1Wg,Mi Caribe,Saint Louis,MO,4.0,"Restaurants, Cuban, Puerto Rican, Caribbean, Dominican, Latin American"
8JRdV8M8b2bIZGH92gMQ0Q,Coma Coffee Roasters,Richmond Heights,MO,4.5,"Food, Coffee Roasteries, Bakeries, Restaurants, Bars, Nightlife, Breakfast & Brunch, Cocktail Bars, Coffee & Tea"
13oEDtCHrOvbhsHzno2Vvw,Kitchen House Coffee,Saint Louis,MO,4.5,"Cafes, Restaurants, Food, Coffee & Tea, American (Traditional)"
CYkrmWef7QQM-l-92DKiSA,Wingtips Lounge,St. Louis,MO,4.5,"Airports, Hotels & Travel, Lounges, Airport Lounges, Restaurants, Nightlife, Bars, American (Traditional), Airport Terminals"
OhwO9B36viYBAW4ImMoTCA,McCormick & Schmick's Seafood & Steaks,Des Peres,MO,3.0,"Nightlife, Bars, Seafood, Restaurants, Wine Bars, American (Traditional), Steakhouses"
5TVWytR2oNbSKYgfxypuBw,La Patisserie Chouquette,Saint Louis,MO,4.0,"Cafes, Food, Bakeries, Restaurants"
xS4DRl1z2mQQgBUdJwzsjA,Forest Perk Cafe,Saint Louis,MO,3.5,"Cafes, Restaurants"
yXXNBm8i8AwsN3uTWnS0DA,Hearth Room Cafe,Chesterfield,MO,3.5,"Breakfast & Brunch, Restaurants, Desserts, Food"
4tZhJoGHZ7vVd9Se7sNQ8w,Revel Kitchen,Saint Louis,MO,4.5,"Juice Bars & Smoothies, Restaurants, Food Delivery Services, Gluten-Free, Food"
8EoXim1q8EjO6AZRfHL4Vw,Jazz St. Louis,Saint Louis,MO,4.0,"Nightlife, Arts & Entertainment, Restaurants, Breakfast & Brunch, Cajun/Creole, American (New), Jazz & Blues"
1KhNDQSdDqzPQaZk8PIdGg,West End Grill & Pub,Saint Louis,MO,4.0,"Restaurants, Breakfast & Brunch, Pubs, Nightlife, Bars, American (New)"
Hgbr9NN7w8MKXbxbI3Bnew,Imo's Pizza,Saint Louis,MO,3.0,"Restaurants, Pizza"
LLpsnCJFEyj55aA8ANLmog,Cork n' Slice,Saint Louis,MO,4.5,"Pizza, Restaurants, Comfort Food"
VKC7v0O5mNli-hKmftRbaw,Good Fortune,St. Louis,MO,3.5,"Restaurants, Bars, American (New), Gluten-Free, Chinese, Asian Fusion, Nightlife, Vegetarian, Cocktail Bars"
NRl1WVY_HJNilsMWaVMQPg,QuikTrip,Bel Ridge,MO,3.5,"Food, Convenience Stores, Automotive, Fast Food, Restaurants, Gas Stations"
Xj5YawbPRY2IeeVWdHJQ_w,The Rustic Goat Eatery & Lounge,Saint Louis,MO,2.5,"Southern, Restaurants"
kzRHpO0DvaBY4RQSv7srcg,Starbucks,Webster Groves,MO,4.0,"Coffee & Tea, Restaurants, Food"
vq00Ag8JxNCuhaGQjai-JA,Chipotle Mexican Grill,University City,MO,3.5,"Mexican, Restaurants, Fast Food"
14Fe3B0g4Z6a_6NT2z0c-A,Kmart,Saint Louis,MO,2.5,"Drugstores, Shopping, Department Stores, Pizza, Discount Store, Fashion, Restaurants"
oS4DIHxzZXBh7aRIXuHkuA,Tani Sushi Bistro,Saint Louis,MO,3.0,"Asian Fusion, Sushi Bars, Japanese, Restaurants"
LP6gCDg5h7NpD2ZSAUBgew,Texas Roadhouse,St. Charles,MO,3.5,"Steakhouses, Food, Barbeque, Restaurants, American (Traditional)"
Bv1eO5cFOGO2SEUzBXNb-w,White Knight Diner,Saint Louis,MO,4.0,"American (Traditional), Breakfast & Brunch, Burgers, Diners, Restaurants"
fZ92MJ1hbEMXqwWTSwF9lA,Gamlin Whiskey House,Saint Louis,MO,3.5,"Whiskey Bars, American (New), Steakhouses, Restaurants, Nightlife, Lounges, Bars"
7IYerRFg2I0_0gZe0klbyg,The Kitchen Buffet,Saint Louis,MO,2.0,"Restaurants, Buffets"
636ljtr87X3WC_et1N9Aqw,CoffeeStamp,St. Louis,MO,5.0,"Restaurants, Coffee & Tea, Sandwiches, Food, Patisserie/Cake Shop, Coffee Roasteries"
HygY-4lzhk2qIoemIpjXeQ,The Garden On Grand,Saint Louis,MO,4.0,"Vegan, Restaurants, Cocktail Bars, Nightlife, Cafes, Bars, Food, Mediterranean, Burgers, Breakfast & Brunch"
L4JFBsgfLZIL9SJ5uxXgJw,Teatopia,Saint Louis,MO,5.0,"Wraps, Tea Rooms, Juice Bars & Smoothies, Restaurants, Salad, Food, Coffee & Tea"
kZVkrF0Cy-xwfpO94g-ylw,Confluence Kombucha,St. Louis,MO,4.5,"Vegan, Gluten-Free, Restaurants, Kombucha, Food, Vegetarian, American (New), Coffee & Tea"
wD85uEvLs1ST-J2r_xUI_A,Sushi Ai,Maryland Heights,MO,3.0,"Specialty Food, Japanese, Ethnic Food, Sushi Bars, Food, Restaurants"
Pd5v5R0bjAB1aMugSkJ0xg,SoHo Restaurant and Lounge,Saint Louis,MO,3.5,"Pubs, Southern, Cocktail Bars, American (New), Nightlife, American (Traditional), Bars, Lounges, Restaurants"
NASeGfh61UDea-O_-4qCPw,Wasabi Sushi Bar,Clayton,MO,3.0,"Sushi Bars, Restaurants"
qeue741QLmfoDCbgSrZTLQ,Yaquis,Saint Louis,MO,3.5,"Arts & Entertainment, Wine Bars, Pizza, Nightlife, Bars, Wineries, Food, Restaurants"
lyyIklgFipvDmimx6X_r2A,J McArthur's - An American Kitchen,Saint Louis,MO,4.0,"Wine Bars, Nightlife, American (New), Bars, Restaurants"
uiK29Gh9OVX3kk9TOgP-Fw,Jax Cafe,Saint Louis,MO,4.0,"Cafes, American (New), Sandwiches, Restaurants, Comfort Food, Breakfast & Brunch"
rQyJXOiZ39eRJ2l9OMpw-g,Signature India,Saint Louis,MO,4.0,"Indian, Bakeries, Coffee & Tea, Restaurants, Food"
-ltRJOR-r7MhOh7g48HQwg,Like Home Comme A La Maison,Saint Louis,MO,4.5,"Breakfast & Brunch, Desserts, Restaurants, Bakeries, Food, Sandwiches, Cafes"
O93AIQy9P4YTYDlRl5rRUw,Bartolino's Osteria,Saint Louis,MO,4.0,"Seafood, Restaurants, Italian"
d25F64cGmUUlr3z7KytQeQ,Houlihan's,Brentwood,MO,3.0,"American (New), Nightlife, American (Traditional), Bars, Restaurants"
Zh7c_1oN5BpPqwyXF8dy7g,6 North Cafe,Saint Louis,MO,4.0,"Food, Sandwiches, Coffee & Tea, Restaurants"
jQGr5gWfiPd5XpisETfCJA,Taj Mahal Traditional Indian Cuisine,University City,MO,4.0,"Restaurants, Indian"
zVvdqWz7_qjJf3X87Yqp2A,Starbucks,Clayton,MO,4.0,"Restaurants, Coffee & Tea, Food"
TPDnR26QPqU9sWanjd-ldg,Terror Tacos,St. Louis,MO,4.5,"Tacos, Restaurants, Vegan, Tex-Mex, Mexican"
Nt6YIbkXIwoOj-omc9Sqgg,Slice Of The Hill,Saint Louis,MO,4.0,"Food Trucks, Food Stands, Italian, Pizza, Food, Restaurants"
Lpu3T_L9TGSv3BJBqoClvw,Pickleman's Gourmet Cafe,Saint Louis,MO,4.0,"Salad, Restaurants, Sandwiches, Pizza"
5UyyV-cdNsXWz1V-xyIW6w,The Preston,St. Louis,MO,4.0,"Cocktail Bars, Restaurants, Breakfast & Brunch, Bars, Seafood, Nightlife, American (New), American (Traditional)"
IEpeqw4tr5vAXKVj1cdRhw,Cafe Madeleine,Saint Louis,MO,4.0,"Restaurants, Cafes, Buffets, Tennis, Active Life, Breakfast & Brunch, Venues & Event Spaces, Event Planning & Services"
xBukEVM22gDG_7-Uh6zkqg,The Tavern Kitchen And Bar - Central West End,St Louis,MO,4.5,"Breakfast & Brunch, American (New), Restaurants, Desserts, Cocktail Bars, Seafood, Nightlife, Gluten-Free, Food, Bars"
4lkbbB4y_kaoPdDxq0F3Hw,Starbucks,Manchester,MO,3.0,"Coffee & Tea, Food, Restaurants"
6ocjEAlJYLZu0SksTMUZRg,Playboy El Cappuccino,Saint Louis,MO,3.5,"Lounges, American (Traditional), Bars, Restaurants, Nightlife"
5nGBo2covUY0PrDO_aNYbw,Crave Coffee House,Saint Louis,MO,4.0,"Food, Sandwiches, Coffee & Tea, Internet Cafes, Restaurants"
8I1qe6MUtnS3_MfMIPVIXw,Bixby's,Saint Louis,MO,4.0,"Breakfast & Brunch, Event Planning & Services, Venues & Event Spaces, American (New), Food, Restaurants"
1sZKO790Q6C4aV9PKmtWeA,Starbucks,Maryland Heights,MO,4.0,"Food, Restaurants, Coffee & Tea"
qlRE9dbbQdDbdeL59Mkn8w,First Watch,Clayton,MO,4.0,"American (Traditional), Cafes, Breakfast & Brunch, Restaurants"
sWZnoOJwHTQD7RgdrmFA6Q,First Watch,Town & Country,MO,3.5,"Restaurants, Breakfast & Brunch, Cafes, American (Traditional)"
YC2-wHqRqgoSTbVGOl3Gkw,Hibachi Grill & Supreme Buffet,Ballwin,MO,3.0,"Sushi Bars, Chinese, Restaurants, Buffets"
KWIapYSSHxfZ1NQFpV2S9g,2Schae Cafe,Saint Louis,MO,4.5,"Coffee & Tea, Breakfast & Brunch, American (Traditional), Sandwiches, Food, Internet Cafes, Restaurants"
bdoSOSj1LPSAlNoKezVdLQ,Symbowl - Kirkwood,Kirkwood,MO,4.0,"Restaurants, Coffee & Tea, Juice Bars & Smoothies, Food, Gluten-Free, Hot Pot, Asian Fusion, Cafes"
VSTZS_Rd_R6NFBwjRVPlJA,Dewey's Pizza,St. Charles,MO,4.5,"Pizza, Restaurants, Gluten-Free, Salad"
9llupBLdHKFzfawIk6I74w,Seoul Garden Korean Restaurant,Saint Ann,MO,3.5,"Barbeque, Korean, Restaurants, Asian Fusion"
vzG8THG9K2lDu-Ah6vFAVA,Café Piazza,Saint Louis,MO,4.0,"Cafes, Italian, Pizza, Restaurants, Breakfast & Brunch"
ZnY77IphK8pTi_jPvSAA9A,Chipotle Mexican Grill,Saint Louis,MO,2.0,"Restaurants, Mexican, Fast Food"
3fxqVlOqjWeCunLApbnb_g,Boundary,Saint Louis,MO,3.5,"Nightlife, Restaurants, Bars, Food, American (New), Beer, Wine & Spirits, Cocktail Bars"
t5T23jR4tIV7YzYN-k-g_A,Wingstop,Saint Louis,MO,3.0,"American (Traditional), Chicken Wings, Restaurants"
G6N5IuqIwCbLeTjWkf1Dzw,QuikTrip,Richmond Heights,MO,3.5,"Automotive, Convenience Stores, Food, Restaurants, Gas Stations, Fast Food"
JngvCO_EWSG5r3Mcy_5_9A,Starbucks,University City,MO,3.0,"Restaurants, Food, Coffee & Tea"
n96Fa5XhJJDiaIeNPU78uQ,Saint Louis Bread Co,St. Louis,MO,3.0,"Salad, Breakfast & Brunch, Restaurants, Bagels, Soup, Bakeries, Food, Sandwiches"
MT7IZwROgzr0HgJHHxBaMA,Brasilia,Saint Louis,MO,4.5,"Bars, Restaurants, Brazilian, Food, Nightlife"
CEsFAZp1pBf3sicoZa9AYw,London's Wing House,Saint Louis,MO,3.0,"Chicken Wings, American (Traditional), Restaurants, Fast Food"
i0_vPRT3zLnZXN5-DbpnGQ,Pappo's Pizzeria & Brew,Saint Louis,MO,4.0,"Beer Bar, Breweries, Pizza, Bars, Pubs, Restaurants, Food, Nightlife"
F0Q9o6yuYh8f0DYl1RFjxQ,SqWires Restaurant & Market,St Louis,MO,3.5,"Breakfast & Brunch, Bars, American (New), Restaurants, Nightlife"
iJDhEQLDdqaCENyU7BGBFA,Schnucks University City,Saint Louis,MO,2.5,"Shopping Centers, Florists, Public Services & Government, Delis, Restaurants, Bakeries, Food, Drugstores, Grocery, Flowers & Gifts, Shopping"
ygBa4USC1GKWnV7pH5xwtA,Food Truck Fridays,Saint Louis,MO,3.5,"Food, Arts & Entertainment, Local Flavor, Restaurants, Food Trucks, Food Stands, Festivals"
AN0zjd-9W1vq1AS9UnOWrw,Starbucks,Clayton,MO,3.5,"Restaurants, Cafes, Coffee & Tea, Food"
83wPVS_ikQujVTGiqGfv_g,Mississippi Mud Coffee Roasters,Saint Louis,MO,4.0,"Cafes, Coffee Roasteries, Restaurants, Food, Coffee & Tea"
W4C0H6NuU170D8TMv-QmZQ,Fred and Ricky's Plant Delicious Foods,Maryland Heights,MO,4.5,"Vegetarian, Restaurants, Vegan, American (Traditional)"
pt5huZn_qmSi-4ISWAaYgA,Thai Kitchen - Florissant,Florissant,MO,4.5,"Restaurants, Pan Asian, Thai, Asian Fusion"
LigHJp25YWNmv22RjhaI-g,Avenue Restaurant,Clayton,MO,3.5,"Cafes, Nightlife, American (New), Restaurants, Wine Bars, Bars, Breakfast & Brunch"
xnLNmJvOwbdef6T1EEClGw,Robie's,Saint Louis,MO,3.5,"Food, Cocktail Bars, American (Traditional), Nightlife, Beer, Wine & Spirits, Bars, Gluten-Free, Restaurants"
18iMG9wb7i2ydG_Tra4GCA,"The Grove, St. Louis",Saint Louis,MO,4.5,"Nightlife, Arts & Entertainment, Restaurants, Music Venues"
10B8LifXfBtMLbrYzTOy1A,Choice Saint Louis,Clayton,MO,4.0,"Cafes, American (New), Restaurants"
2EWsaJdeedx_-my5fYEg9A,Vista,Saint Louis,MO,4.0,"Nightlife, Specialty Food, American (New), Japanese, Ramen, Bars, Food, Beer Bar, Cocktail Bars, Restaurants"
Hc8NS3faFHUnNhYYQt0z7A,ART Bar at Angad Arts Hotel,St. Louis,MO,4.0,"Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch, Hotels, Hotels & Travel, Restaurants"
JyYT5phFLg3BESNL-WXf4Q,Starbucks,Creve Coeur,MO,3.0,"Restaurants, Food, Coffee & Tea"
xfSI7F7QjHqWLvUnF7Gp5Q,Uncle Bill's Pancake & Dinner House,Ballwin,MO,3.5,"American (Traditional), Diners, Restaurants, Breakfast & Brunch, American (New)"
xsjUtvTz3WLQSJDS8evySg,ZoT,Philadelphia,PA,3.5,"Nightlife, French, Belgian, Restaurants, Bars"
kSWXxtZzpZLrBeyv-1BUuA,Cafe Pendawa Lima,Philadelphia,PA,4.5,"Specialty Food, Grocery, Indonesian, Restaurants, Ethnic Food, Food"
osqUOYJ1GR833udf6XCSHA,Tokyo Hibachi Steakhouse & Sushi Bar,Philadelphia,PA,3.0,"Steakhouses, Restaurants, Sushi Bars, Japanese"
ADVW2S9Ucm6UrKSxLOXpxA,Saute,Philadelphia,PA,4.0,Restaurants
4P6u1-EXiwVdGSZbYHD7GQ,The HeadHouse Cafe,Philadelphia,PA,2.5,"Sushi Bars, Restaurants, Bars, Gastropubs, Nightlife, Pubs"
8zaercyYIECy4ySW6iIUhw,Dana Mandi,Philadelphia,PA,4.0,"Ethnic Food, Indian, Food, Restaurants, Grocery, Specialty Food, International Grocery"
CVK8ENkVyoxfIHdrupIc2A,Moctezuma Restaurant,Philadelphia,PA,4.0,"Restaurants, Mexican"
d4QDtxEVBncaFLAxggRoqQ,Philadelphia Bar & Restaurant,Philadelphia,PA,3.5,"Breakfast & Brunch, Restaurants, American (New), Food, Gastropubs"
p1iL6s5ebw_9LpkqpmhVEA,Lee's Cafe and Bistro,Philadelphia,PA,4.5,"Soup, Vietnamese, Restaurants, Desserts, Chinese, Food, Bakeries"
j2AhQF5-dYGyJFbQd5t4aA,Singapore Chinese Vegetarian Restaurant,Philadelphia,PA,4.0,"Restaurants, Vegetarian, Dim Sum, Chinese"
SS2Fq9Ed3fY8XJrjZ929Vg,Blue Cafe,Downingtown,PA,4.0,"Restaurants, Breakfast & Brunch, American (New)"
tRy555bB3co3ur3VCHy3zw,The Falls Bar & Lounge,Nashville,TN,3.0,"Lounges, Hotels & Travel, Bars, Nightlife, Tapas/Small Plates, Cocktail Bars, Restaurants"
t5RIuLUvE5fxr0TaRWxeQg,Il Tartufo,Philadelphia,PA,3.0,"Italian, Restaurants"
NeY1bH6IKJxnn4YAixibsQ,Cosi,Philadelphia,PA,2.5,"Coffee & Tea, Restaurants, Sandwiches, Food"
Fp2Dk2__WHq7SK1Ah6oo0Q,Doc Bakers Farmulations,Doylestown,PA,4.0,"Juice Bars & Smoothies, Fast Food, Live/Raw Food, Vegan, Food, Restaurants, Vegetarian"
2XYPFRm7teCUr3eGsB2-qw,Thai Orchid,Blue Bell,PA,4.0,"Thai, Restaurants"
MbKhuO-4uYPc0NRZDRWoew,MexiCali,Philadelphia,PA,3.5,"Restaurants, Mexican"
6DFobber72AV0mnBV5KeQQ,Anne's Kitchen Table,Glenside,PA,4.5,"Wraps, Sandwiches, Specialty Food, Food, American (New), Event Planning & Services, Restaurants, Caterers"
eblnR1cQsR_aeUkNu38VkA,Lovers & Madmen,Philadelphia,PA,3.5,"Restaurants, Food, Breakfast & Brunch, Coffee & Tea, Sandwiches"
2rOBCDR32E8GXAya75ae9w,Hummus Mediterranean Kitchen,Ardmore,PA,3.5,"Mediterranean, Middle Eastern, Restaurants"
QHOim2XPDxt_752IDXvmrA,Dettera Wine Restaurant & Bar,Ambler,PA,4.0,"Restaurants, American (New)"
jtMPW39yiv5CorhKfgUaTw,Daryl's Pastries,Glenside,PA,4.0,"Bakeries, Restaurants, Food"
BZMlTj56Y_rTc_iMSOs-Hw,McShea's Restaurant & Bar,Narberth,PA,4.0,"Restaurants, Nightlife, American (New), Bars, Pubs, Irish"
RFyd1QjTkFTB03T4M-O7Pg,The Pub by Wegmans,Collegeville,PA,3.5,"Bars, Nightlife, Food, American (New), Pubs, Restaurants"
z7GXmSfRl92A_NWB7Zz4Og,Green Line Cafe,Philadelphia,PA,3.5,"Breakfast & Brunch, Sandwiches, Restaurants, Coffee & Tea, Food, Cafes"
-Gy7yBHvRZK64jNxYYJWWA,Hothouse Coffee,Bryn Mawr,PA,3.5,"Bagels, Restaurants, Sandwiches, Coffee & Tea, Food"
r6urzh91dq72mEREmoE-1g,Hatville Deli,Philadelphia,PA,4.5,"Burgers, Sandwiches, Restaurants, Delis"
K8tLlUcLvCY4VZ-ITQ1sxA,Penne Restaurant & Wine Bar,Philadelphia,PA,2.5,"Italian, Wine Bars, Nightlife, Bars, Restaurants"
F00qGEKYhqD43At669lcjw,La Stanza,Philadelphia,PA,3.5,"Bars, Restaurants, Nightlife, Cocktail Bars, Italian, Seafood"
G21MuD1q2SAdZLjTxxPMGw,Wawa,Glenside,PA,3.5,"Coffee & Tea, Food, Ice Cream & Frozen Yogurt, Sandwiches, Restaurants, Delis"
ubBBCtreCiC2hTeZCkFU5Q,Norristown Diner,Norristown,PA,3.0,"Diners, Restaurants"
zf10JmXNZFljGl3IgWW-Lg,Mizu,Philadelphia,PA,3.0,"Sushi Bars, Restaurants"
fsqlE7jhO64Q62VDI_uRFQ,KoJa,Philadelphia,PA,3.5,"Food Stands, Japanese, Restaurants, Korean"
pdXEjhNzy5YERGk_wBA9Lw,Avenue Cup Cafe,Philadelphia,PA,4.0,"Restaurants, Vegetarian, Cafes, Vegan, Food, Coffee & Tea"
mjqKBap7IMfM_aeXf1YVDw,O'Neill's Market,Glenside,PA,4.5,"Fruits & Veggies, Specialty Food, Food, International Grocery, Grocery, Delis, Restaurants, Event Planning & Services, Caterers"
TMnAEtXTzjUnPGPeqytNYQ,Santa Fe Burrito,Wynnewood,PA,3.5,"Restaurants, Tex-Mex"
fRf5bZAAPDlD2MejfSPvsA,Wegmans Wine & Beer,North Wales,PA,4.0,"Restaurants, Pizza, Food, American (New), Burgers, Beer, Wine & Spirits, Grocery"
LN2VfG5TCCUVnMwEBg2q5g,Jack Frost,Glenside,PA,4.0,"Ice Cream & Frozen Yogurt, Food, Ski Resorts, Hot Dogs, Restaurants, Hotels & Travel, Burgers"
p93DgPXIrrkVhCmp-BrNlg,Vgë Café,Bryn Mawr,PA,4.0,"Restaurants, Vegan, Fast Food, Vegetarian, Kosher"
bZ1Q106Bmt6tR3Y3yiAADg,Ajia Restaurant & Sushi Bar,Philadelphia,PA,2.5,"Sushi Bars, Restaurants, Japanese"
7Or2xPBkTNYRxD9SiMQVOQ,Felix's Caketeria,Newtown,PA,4.5,"Food, Restaurants, Bakeries"
CyZrPCmQqMbXdD6SX02f6w,Jerry's Kitchen,Philadelphia,PA,4.5,"Event Planning & Services, Restaurants, Vegan, Food, American (Traditional), Caterers, Vegetarian, Food Trucks, American (New)"
6GlNDFMzgaC3e09_Alfnwg,Linda Jean's Grille,Wyncote,PA,3.5,"Restaurants, American (Traditional)"
WNMUrgKf0QVbUi2MVmDfgg,Fairlane Grill,Erdenheim,PA,4.0,"Comfort Food, Diners, Breakfast & Brunch, Restaurants"
OhTknUVRxFU8YbaiWZkG3w,Pizza Box,Glenside,PA,4.0,"Pizza, Restaurants"
AU5C7IX0mogLK32u2EEOBQ,Gia Pronto,Philadelphia,PA,3.5,"Fruits & Veggies, Specialty Food, Food, Sandwiches, Italian, Coffee & Tea, Restaurants"
4hFHwcU9qEh4-OVbYjpUMQ,Keystone Grill & Family Bistro,Trooper,PA,3.5,"Diners, Restaurants, Breakfast & Brunch, American (Traditional)"
tuBPp6lhttLhCPZ8zHh-og,Crisp,Philadelphia,PA,3.5,"Event Planning & Services, Vegetarian, Caterers, Middle Eastern, Mediterranean, Restaurants"
bu7aPquyrSqsR-Ar4bcp5w,Olympia Pizzeria & Restaurant,East Norriton,PA,4.0,"Pizza, Restaurants, Greek"
W-IwzjpFAVeD72KpaJhjUg,Talluto's Authentic Italian Food,Norristown,PA,5.0,"Italian, Imported Food, Specialty Food, Cheese Shops, Delicatessen, Restaurants, Ethnic Food, Food"
